ファイル名,学習項目ID,単元,学習項目,問題番号,レベル判定,IRT困難度_300尺度,IRT困難度_theta換算,識別力_300尺度,識別力_theta換算,推定誤差_300尺度,推定誤差_theta換算,主な能力,前提知識,判定理由,基礎レベルと標準レベルの作問方針の違い
m-jh3-B-01-07b.txt,3-B-01-07,２次関数の利用－y=ax^2の変化の割合,y=ax^2の変化の割合,問題2,基礎レベル,262.2,5.244,0.0144,0.720,18.0,0.360,関数関係・グラフの読み取り,座標・比例反比例の基礎・数の計算,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：表・式・グラフの対応を直接確認する問題中心。標準：読み取り、式化、グラフ利用を組み合わせる問題を入れる。
m-jh3-B-01-08b.txt,3-B-01-08,２次関数の利用－平均の速さ,平均の速さ,問題1,基礎レベル,259.7,5.194,0.0140,0.700,18.0,0.360,関数関係・グラフの読み取り,座標・比例反比例の基礎・数の計算,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：表・式・グラフの対応を直接確認する問題中心。標準：読み取り、式化、グラフ利用を組み合わせる問題を入れる。
m-jh3-B-01-09b.txt,3-B-01-09,２次関数の利用－図形と関数,図形と関数,問題1,基礎レベル,260.2,5.204,0.0140,0.700,18.0,0.360,関数関係・グラフの読み取り,座標・比例反比例の基礎・数の計算,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：表・式・グラフの対応を直接確認する問題中心。標準：読み取り、式化、グラフ利用を組み合わせる問題を入れる。
m-jh3-B-01-10b.txt,3-B-01-10,２次関数の利用－放物線と直線,放物線と直線,問題1,基礎レベル,260.8,5.216,0.0140,0.700,18.0,0.360,関数関係・グラフの読み取り,座標・比例反比例の基礎・数の計算,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：表・式・グラフの対応を直接確認する問題中心。標準：読み取り、式化、グラフ利用を組み合わせる問題を入れる。
m-jh3-C-01-01b.txt,3-C-01-01,相似－相似な図形と性質,相似な図形と性質,問題1,基礎レベル,261.3,5.226,0.0140,0.700,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-01b.txt,3-C-01-01,相似－相似な図形と性質,相似な図形と性質,問題2,基礎レベル,264.3,5.286,0.0144,0.720,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-01b.txt,3-C-01-01,相似－相似な図形と性質,相似な図形と性質,問題3,基礎レベル,267.3,5.346,0.0148,0.740,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-02b.txt,3-C-01-02,相似－相似比,相似比,問題1,基礎レベル,261.8,5.236,0.0140,0.700,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-02b.txt,3-C-01-02,相似－相似比,相似比,問題2,基礎レベル,264.8,5.296,0.0144,0.720,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-02b.txt,3-C-01-02,相似－相似比,相似比,問題3,基礎レベル,267.8,5.356,0.0148,0.740,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-03b.txt,3-C-01-03,相似－相似な三角形の辺の長さ,相似な三角形の辺の長さ,問題1,基礎レベル,262.3,5.246,0.0140,0.700,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-03b.txt,3-C-01-03,相似－相似な三角形の辺の長さ,相似な三角形の辺の長さ,問題2,基礎レベル,265.3,5.306,0.0144,0.720,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-03b.txt,3-C-01-03,相似－相似な三角形の辺の長さ,相似な三角形の辺の長さ,問題3,基礎レベル,268.3,5.366,0.0148,0.740,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-04b.txt,3-C-01-04,相似－三角形の相似条件,三角形の相似条件,問題1,基礎レベル,262.9,5.258,0.0140,0.700,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-04b.txt,3-C-01-04,相似－三角形の相似条件,三角形の相似条件,問題2,基礎レベル,265.9,5.318,0.0144,0.720,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
m-jh3-C-01-04b.txt,3-C-01-04,相似－三角形の相似条件,三角形の相似条件,問題3,基礎レベル,268.9,5.378,0.0148,0.740,18.0,0.360,図形の性質・空間把握,基本図形・作図・長さや角の理解,中1入学時平均を0、中3卒業時平均を300とする運用尺度で、学年内の学習順、問題レベル、問題文の特徴から校正した暫定値。基礎・標準問題は300超えを目標にせず、発展・模試過去問で300超えを扱う前提です。,基礎：図から性質や公式を直接使う問題中心。標準：補助線、証明、複数の図形性質を組み合わせる問題を入れる。
